step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
8482;0;1674569506414;8482;87;8664;8664;3.49;0.25;283.05;0.65;182;0;0;4097.00;0
8483;0;1674569506415;8483;88;8664;8664;3.44;0.25;283.10;0.65;181;0;0;4098.00;0
8485;0;1674569506415;8485;89;8664;8664;3.30;0.24;283.26;0.65;179;0;0;4099.00;0
8486;0;1674569506416;8486;90;8664;8664;3.31;0.24;283.29;0.65;178;0;0;4100.00;0
8487;0;1674569506417;8487;93;8664;8664;3.41;0.25;283.35;0.65;177;0;0;4101.00;0
8487;0;1674569506417;8487;94;8664;8664;3.53;0.25;283.35;0.65;177;0;0;4102.00;0
8487;0;1674569506418;8487;95;8664;8664;3.59;0.26;283.35;0.65;177;0;0;4103.00;0
8488;0;1674569506418;8488;92;8664;8664;3.59;0.26;283.38;0.65;176;0;0;4104.00;0
8488;0;1674569506419;8488;91;8664;8664;3.69;0.27;283.38;0.65;176;0;0;4105.00;0
8488;0;1674569506420;8488;92;8664;8664;3.73;0.27;283.38;0.65;176;0;0;4106.00;0
8489;0;1674569506420;8489;93;8664;8664;3.82;0.28;283.43;0.65;175;0;0;4107.00;0
8489;0;1674569506421;8489;92;8664;8664;3.93;0.28;283.43;0.65;175;0;0;4108.00;0
8490;0;1674569506421;8490;87;8664;8664;4.03;0.29;283.46;0.65;174;0;0;4109.00;0
8490;0;1674569506422;8490;88;8664;8664;4.17;0.30;283.46;0.65;174;0;0;4110.00;0
8492;0;1674569506422;8492;88;8664;8664;4.24;0.31;283.64;0.65;172;0;0;4111.00;0
8492;0;1674569506423;8492;88;8664;8664;4.37;0.31;283.64;0.65;172;0;0;4112.00;0
8493;0;1674569506424;8493;87;8664;8664;4.37;0.31;283.73;0.65;171;0;0;4113.00;0
8494;0;1674569506424;8494;85;8664;8664;4.38;0.32;283.81;0.65;170;0;0;4114.00;0
8494;0;1674569506425;8494;83;8664;8664;4.38;0.32;283.81;0.65;170;0;0;4115.00;0
8495;0;1674569506425;8495;82;8664;8664;4.36;0.31;283.89;0.65;169;0;0;4116.00;0
8495;0;1674569506426;8495;83;8664;8664;4.35;0.31;283.89;0.65;169;0;0;4117.00;0
8495;0;1674569506426;8495;83;8664;8664;4.41;0.32;283.89;0.65;169;0;0;4118.00;0
8495;0;1674569506427;8495;82;8664;8664;4.49;0.32;283.89;0.65;169;0;0;4119.00;0
8495;0;1674569506427;8495;80;8664;8664;4.61;0.33;283.89;0.65;169;0;0;4120.00;0
8497;0;1674569506428;8497;79;8664;8664;4.58;0.33;284.00;0.65;167;0;0;4121.00;0
8497;0;1674569506428;8497;79;8664;8664;4.61;0.33;284.00;0.65;167;0;0;4122.00;0
8497;0;1674569506429;8497;77;8664;8664;4.62;0.33;284.00;0.65;167;0;0;4123.00;0
8497;0;1674569506429;8497;77;8664;8664;4.67;0.34;284.00;0.65;167;0;0;4124.00;0
8500;0;1674569506430;8500;77;8664;8664;4.51;0.32;284.17;0.65;164;0;0;4125.00;0
8500;0;1674569506430;8500;77;8664;8664;4.46;0.32;284.17;0.65;164;0;0;4126.00;0
8501;0;1674569506431;8501;79;8664;8664;4.36;0.31;284.21;0.65;163;0;0;4127.00;0
8501;0;1674569506431;8501;81;8664;8664;4.37;0.31;284.21;0.65;163;0;0;4128.00;0
8502;0;1674569506432;8502;79;8664;8664;4.31;0.31;284.25;0.65;162;0;0;4129.00;0
8502;0;1674569506432;8502;77;8664;8664;4.34;0.31;284.25;0.65;162;0;0;4130.00;0
8504;0;1674569506433;8504;75;8664;8664;4.34;0.31;284.34;0.65;160;0;0;4131.00;0
8505;0;1674569506433;8505;72;8664;8664;4.33;0.31;284.38;0.65;159;0;0;4132.00;0
8505;0;1674569506434;8505;72;8664;8664;4.42;0.32;284.38;0.65;159;0;0;4133.00;0
8506;0;1674569506434;8506;69;8664;8664;4.37;0.31;284.44;0.65;158;0;0;4134.00;0
8507;0;1674569506435;8507;68;8664;8664;4.30;0.31;284.48;0.65;157;0;0;4135.00;0
8508;0;1674569506435;8508;68;8664;8664;4.28;0.31;284.59;0.65;156;0;0;4136.00;0
8510;0;1674569506436;8510;65;8664;8664;4.23;0.30;284.69;0.65;154;0;0;4137.00;0
8514;0;1674569506436;8514;65;8664;8664;4.07;0.29;284.96;0.65;150;0;0;4138.00;0
8515;0;1674569506437;8515;62;8664;8664;4.03;0.29;284.99;0.65;149;0;0;4139.00;0
8516;0;1674569506438;8516;54;8664;8664;4.07;0.29;285.05;0.65;148;0;0;4140.00;0
8519;0;1674569506438;8519;53;8664;8664;4.18;0.30;285.21;0.65;145;0;0;4141.00;0
8521;0;1674569506439;8521;54;8664;8664;4.25;0.31;285.27;0.65;143;0;0;4142.00;0
8521;0;1674569506439;8521;53;8664;8664;4.48;0.32;285.27;0.65;143;0;0;4143.00;0
8521;0;1674569506440;8521;53;8664;8664;4.74;0.34;285.27;0.65;143;0;0;4144.00;0
8521;0;1674569506440;8521;53;8664;8664;4.96;0.36;285.27;0.65;143;0;0;4145.00;0
8522;0;1674569506441;8522;53;8664;8664;5.03;0.36;285.37;0.65;142;0;0;4146.00;0
8523;0;1674569506441;8523;52;8664;8664;5.09;0.37;285.40;0.65;141;0;0;4147.00;0
8524;0;1674569506442;8524;54;8664;8664;5.16;0.37;285.45;0.65;140;0;0;4148.00;0
8526;0;1674569506442;8526;54;8664;8664;5.08;0.37;285.52;0.65;138;0;0;4149.00;0
8527;0;1674569506443;8527;55;8664;8664;5.01;0.36;285.59;0.65;137;0;0;4150.00;0
8530;0;1674569506443;8530;55;8664;8664;4.77;0.34;285.74;0.65;134;0;0;4151.00;0
8530;0;1674569506444;8530;55;8664;8664;4.70;0.34;285.74;0.65;134;0;0;4152.00;0
8531;0;1674569506444;8531;55;8664;8664;4.56;0.33;285.80;0.65;133;0;0;4153.00;0
8532;0;1674569506445;8532;56;8664;8664;4.50;0.32;285.89;0.65;132;0;0;4154.00;0
8532;0;1674569506445;8532;58;8664;8664;4.55;0.33;285.89;0.65;132;0;0;4155.00;0
8534;0;1674569506445;8534;60;8664;8664;4.37;0.31;286.01;0.65;130;0;0;4156.00;0
8536;0;1674569506446;8536;61;8664;8664;4.20;0.30;286.16;0.65;128;0;0;4157.00;0
8537;0;1674569506446;8537;60;8664;8664;4.15;0.30;286.25;0.65;127;0;0;4158.00;0
8539;0;1674569506447;8539;61;8664;8664;3.90;0.28;286.38;0.65;125;0;0;4159.00;0
8539;0;1674569506447;8539;61;8664;8664;3.84;0.28;286.38;0.65;125;0;0;4160.00;0
8540;0;1674569506447;8540;61;8664;8664;3.76;0.27;286.42;0.65;124;0;0;4161.00;0
8540;0;1674569506448;8540;64;8664;8664;3.68;0.27;286.42;0.65;124;0;0;4162.00;0
8541;0;1674569506448;8541;64;8664;8664;3.44;0.25;286.49;0.65;123;0;0;4163.00;0
8541;0;1674569506448;8541;65;8664;8664;3.31;0.24;286.49;0.65;123;0;0;4164.00;0
8541;0;1674569506449;8541;65;8664;8664;3.25;0.23;286.49;0.65;123;0;0;4165.00;0
8541;0;1674569506449;8541;64;8664;8664;3.26;0.23;286.49;0.65;123;0;0;4166.00;0
8541;0;1674569506449;8541;64;8664;8664;3.24;0.23;286.49;0.65;123;0;0;4167.00;0
8541;0;1674569506450;8541;63;8664;8664;3.27;0.24;286.49;0.65;123;0;0;4168.00;0
8541;0;1674569506450;8541;64;8664;8664;3.34;0.24;286.49;0.65;123;0;0;4169.00;0
8542;0;1674569506450;8542;64;8664;8664;3.29;0.24;286.58;0.65;122;0;0;4170.00;0
8543;0;1674569506451;8543;66;8664;8664;3.32;0.24;286.66;0.65;121;0;0;4171.00;0
8543;0;1674569506451;8543;65;8664;8664;3.32;0.24;286.66;0.65;121;0;0;4172.00;0
8543;0;1674569506451;8543;64;8664;8664;3.27;0.24;286.66;0.65;121;0;0;4173.00;0
8544;0;1674569506452;8544;65;8664;8664;3.12;0.22;286.75;0.65;120;0;0;4174.00;0
8544;0;1674569506452;8544;66;8664;8664;2.94;0.21;286.75;0.65;120;0;0;4175.00;0
8544;0;1674569506452;8544;68;8664;8664;2.76;0.20;286.75;0.65;120;0;0;4176.00;0
8544;0;1674569506452;8544;71;8664;8664;2.54;0.18;286.75;0.65;120;0;0;4177.00;0
8544;0;1674569506453;8544;73;8664;8664;2.37;0.17;286.75;0.65;120;0;0;4178.00;0
8544;0;1674569506453;8544;77;8664;8664;2.32;0.17;286.75;0.65;120;0;0;4179.00;0
8544;0;1674569506453;8544;78;8664;8664;2.13;0.15;286.75;0.65;120;0;0;4180.00;0
8544;0;1674569506454;8544;81;8664;8664;1.93;0.14;286.75;0.65;120;0;0;4181.00;0
8544;0;1674569506454;8544;80;8664;8664;1.82;0.13;286.75;0.65;120;0;0;4182.00;0
8544;0;1674569506454;8544;81;8664;8664;1.66;0.12;286.75;0.65;120;0;0;4183.00;0
8544;0;1674569506454;8544;81;8664;8664;1.68;0.12;286.75;0.65;120;0;0;4184.00;0
8544;0;1674569506455;8544;83;8664;8664;1.70;0.12;286.75;0.65;120;0;0;4185.00;0
8544;0;1674569506455;8544;85;8664;8664;1.67;0.12;286.75;0.65;120;0;0;4186.00;0
8544;0;1674569506455;8544;86;8664;8664;1.71;0.12;286.75;0.65;120;0;0;4187.00;0
8544;0;1674569506456;8544;85;8664;8664;1.77;0.13;286.75;0.65;120;0;0;4188.00;0
8544;0;1674569506456;8544;87;8664;8664;1.80;0.13;286.75;0.65;120;0;0;4189.00;0
8545;0;1674569506457;8545;89;8664;8664;1.78;0.13;286.80;0.65;119;0;0;4190.00;0
8545;0;1674569506457;8545;88;8664;8664;1.87;0.13;286.80;0.65;119;0;0;4191.00;0
8545;0;1674569506457;8545;88;8664;8664;1.99;0.14;286.80;0.65;119;0;0;4192.00;0
8545;0;1674569506458;8545;85;8664;8664;2.17;0.16;286.80;0.65;119;0;0;4193.00;0
8545;0;1674569506458;8545;84;8664;8664;2.35;0.17;286.80;0.65;119;0;0;4194.00;0
8545;0;1674569506458;8545;85;8664;8664;2.56;0.18;286.80;0.65;119;0;0;4195.00;0
8546;0;1674569506459;8546;86;8664;8664;2.63;0.19;286.85;0.65;118;0;0;4196.00;0
8546;0;1674569506459;8546;86;8664;8664;2.76;0.20;286.85;0.65;118;0;0;4197.00;0
8546;0;1674569506459;8546;84;8664;8664;2.89;0.21;286.85;0.65;118;0;0;4198.00;0
8546;0;1674569506460;8546;81;8664;8664;3.08;0.22;286.85;0.65;118;0;0;4199.00;0
8546;0;1674569506460;8546;78;8664;8664;3.19;0.23;286.85;0.65;118;0;0;4200.00;0
8546;0;1674569506461;8546;76;8664;8664;3.29;0.24;286.85;0.65;118;0;0;4201.00;0
8546;0;1674569506461;8546;74;8664;8664;3.48;0.25;286.85;0.65;118;0;0;4202.00;0
8548;0;1674569506461;8548;72;8664;8664;3.43;0.25;287.00;0.65;116;0;0;4203.00;0
8548;0;1674569506462;8548;70;8664;8664;3.58;0.26;287.00;0.65;116;0;0;4204.00;0
8548;0;1674569506462;8548;69;8664;8664;3.85;0.28;287.00;0.65;116;0;0;4205.00;0
8548;0;1674569506463;8548;68;8664;8664;4.08;0.29;287.00;0.65;116;0;0;4206.00;0
8548;0;1674569506463;8548;66;8664;8664;4.21;0.30;287.00;0.65;116;0;0;4207.00;0
8548;0;1674569506463;8548;66;8664;8664;4.32;0.31;287.00;0.65;116;0;0;4208.00;0
8548;0;1674569506464;8548;65;8664;8664;4.40;0.32;287.00;0.65;116;0;0;4209.00;0
8548;0;1674569506464;8548;63;8664;8664;4.39;0.32;287.00;0.65;116;0;0;4210.00;0
8548;0;1674569506464;8548;60;8664;8664;4.47;0.32;287.00;0.65;116;0;0;4211.00;0
8548;0;1674569506465;8548;58;8664;8664;4.60;0.33;287.00;0.65;116;0;0;4212.00;0
8549;0;1674569506465;8549;55;8664;8664;4.70;0.34;287.05;0.65;115;0;0;4213.00;0
8550;0;1674569506466;8550;55;8664;8664;4.84;0.35;287.14;0.65;114;0;0;4214.00;0
8550;0;1674569506466;8550;55;8664;8664;5.04;0.36;287.14;0.65;114;0;0;4215.00;0
8550;0;1674569506466;8550;53;8664;8664;5.24;0.38;287.14;0.65;114;0;0;4216.00;0
8551;0;1674569506467;8551;52;8664;8664;5.31;0.38;287.22;0.65;113;0;0;4217.00;0
8551;0;1674569506467;8551;50;8664;8664;5.45;0.39;287.22;0.65;113;0;0;4218.00;0
8551;0;1674569506468;8551;46;8664;8664;5.60;0.40;287.22;0.65;113;0;0;4219.00;0
8551;0;1674569506468;8551;45;8664;8664;5.89;0.42;287.22;0.65;113;0;0;4220.00;0
8551;0;1674569506468;8551;45;8664;8664;6.04;0.44;287.22;0.65;113;0;0;4221.00;0
8551;0;1674569506469;8551;43;8664;8664;6.18;0.44;287.22;0.65;113;0;0;4222.00;0
8552;0;1674569506469;8552;42;8664;8664;6.21;0.45;287.31;0.65;112;0;0;4223.00;0
8552;0;1674569506470;8552;42;8664;8664;6.29;0.45;287.31;0.65;112;0;0;4224.00;0
8554;0;1674569506470;8554;43;8664;8664;6.10;0.44;287.40;0.65;110;0;0;4225.00;0
8554;0;1674569506470;8554;43;8664;8664;6.05;0.44;287.40;0.65;110;0;0;4226.00;0
8554;0;1674569506471;8554;43;8664;8664;5.93;0.43;287.40;0.65;110;0;0;4227.00;0
8554;0;1674569506471;8554;43;8664;8664;5.88;0.42;287.40;0.65;110;0;0;4228.00;0
8555;0;1674569506471;8555;45;8664;8664;5.69;0.41;287.49;0.65;109;0;0;4229.00;0
8556;0;1674569506472;8556;43;8664;8664;5.62;0.40;287.59;0.65;108;0;0;4230.00;0
8557;0;1674569506472;8557;44;8664;8664;5.60;0.40;287.68;0.65;107;0;0;4231.00;0
8559;0;1674569506473;8559;44;8664;8664;5.47;0.39;287.78;0.65;105;0;0;4232.00;0
8559;0;1674569506473;8559;45;8664;8664;5.56;0.40;287.78;0.65;105;0;0;4233.00;0
8560;0;1674569506473;8560;45;8664;8664;5.49;0.40;287.80;0.65;104;0;0;4234.00;0
8560;0;1674569506474;8560;44;8664;8664;5.57;0.40;287.80;0.65;104;0;0;4235.00;0
8562;0;1674569506474;8562;45;8664;8664;5.52;0.40;287.91;0.65;102;0;0;4236.00;0
8563;0;1674569506474;8563;46;8664;8664;5.52;0.40;287.99;0.65;101;0;0;4237.00;0
8564;0;1674569506475;8564;46;8664;8664;5.47;0.39;288.06;0.65;100;0;0;4238.00;0
8565;0;1674569506475;8565;47;8664;8664;5.33;0.38;288.13;0.65;99;0;0;4239.00;0
8566;0;1674569506476;8566;46;8664;8664;5.20;0.37;288.21;0.65;98;0;0;4240.00;0
8566;0;1674569506476;8566;48;8664;8664;5.19;0.37;288.21;0.65;98;0;0;4241.00;0
8566;0;1674569506476;8566;47;8664;8664;5.11;0.37;288.21;0.65;98;0;0;4242.00;0
8567;0;1674569506476;8567;47;8664;8664;4.94;0.36;288.26;0.65;97;0;0;4243.00;0
8568;0;1674569506477;8568;46;8664;8664;4.71;0.34;288.33;0.65;96;0;0;4244.00;0
8568;0;1674569506477;8568;47;8664;8664;4.60;0.33;288.33;0.65;96;0;0;4245.00;0
8571;0;1674569506477;8571;47;8664;8664;4.19;0.30;288.54;0.65;93;0;0;4246.00;0
8572;0;1674569506478;8572;48;8664;8664;3.85;0.28;288.62;0.65;92;0;0;4247.00;0
8574;0;1674569506478;8574;48;8664;8664;3.73;0.27;288.78;0.65;90;0;0;4248.00;0
8574;0;1674569506478;8574;48;8664;8664;3.89;0.28;288.78;0.65;90;0;0;4249.00;0
8575;0;1674569506479;8575;49;8664;8664;3.93;0.28;288.88;0.65;89;0;0;4250.00;0
8576;0;1674569506479;8576;49;8664;8664;3.82;0.28;288.98;0.65;88;0;0;4251.00;0
8576;0;1674569506479;8576;49;8664;8664;3.84;0.28;288.98;0.65;88;0;0;4252.00;0
8577;0;1674569506479;8577;48;8664;8664;3.83;0.28;289.08;0.65;87;0;0;4253.00;0
8577;0;1674569506480;8577;48;8664;8664;3.86;0.28;289.08;0.65;87;0;0;4254.00;0
8578;0;1674569506480;8578;46;8664;8664;3.85;0.28;289.18;0.65;86;0;0;4255.00;0
8578;0;1674569506480;8578;45;8664;8664;3.93;0.28;289.18;0.65;86;0;0;4256.00;0
8578;0;1674569506480;8578;44;8664;8664;3.96;0.29;289.18;0.65;86;0;0;4257.00;0
8579;0;1674569506481;8579;43;8664;8664;3.97;0.29;289.24;0.65;85;0;0;4258.00;0
8580;0;1674569506481;8580;44;8664;8664;3.99;0.29;289.31;0.65;84;0;0;4259.00;0
8580;0;1674569506481;8580;41;8664;8664;4.17;0.30;289.31;0.65;84;0;0;4260.00;0
8581;0;1674569506482;8581;39;8664;8664;4.19;0.30;289.39;0.65;83;0;0;4261.00;0
8582;0;1674569506482;8582;39;8664;8664;4.35;0.31;289.46;0.65;82;0;0;4262.00;0
8582;0;1674569506482;8582;37;8664;8664;4.47;0.32;289.46;0.65;82;0;0;4263.00;0
8582;0;1674569506482;8582;37;8664;8664;4.69;0.34;289.46;0.65;82;0;0;4264.00;0
8582;0;1674569506483;8582;37;8664;8664;4.81;0.35;289.46;0.65;82;0;0;4265.00;0
8582;0;1674569506483;8582;38;8664;8664;4.90;0.35;289.46;0.65;82;0;0;4266.00;0
8582;0;1674569506483;8582;38;8664;8664;4.99;0.36;289.46;0.65;82;0;0;4267.00;0
8582;0;1674569506484;8582;39;8664;8664;5.06;0.36;289.46;0.65;82;0;0;4268.00;0
8583;0;1674569506484;8583;40;8664;8664;4.98;0.36;289.52;0.65;81;0;0;4269.00;0
8583;0;1674569506484;8583;41;8664;8664;5.04;0.36;289.52;0.65;81;0;0;4270.00;0
8583;0;1674569506484;8583;41;8664;8664;5.08;0.37;289.52;0.65;81;0;0;4271.00;0
8583;0;1674569506485;8583;41;8664;8664;5.12;0.37;289.52;0.65;81;0;0;4272.00;0
8585;0;1674569506485;8585;42;8664;8664;4.81;0.35;289.67;0.65;79;0;0;4273.00;0
8585;0;1674569506485;8585;43;8664;8664;4.74;0.34;289.67;0.65;79;0;0;4274.00;0
8586;0;1674569506485;8586;44;8664;8664;4.69;0.34;289.71;0.65;78;0;0;4275.00;0
8587;0;1674569506486;8587;45;8664;8664;4.67;0.34;289.79;0.65;77;0;0;4276.00;0
8588;0;1674569506486;8588;45;8664;8664;4.64;0.33;289.87;0.65;76;0;0;4277.00;0
8589;0;1674569506486;8589;46;8664;8664;4.53;0.33;289.93;0.65;75;0;0;4278.00;0
8591;0;1674569506486;8591;46;8664;8664;4.38;0.32;290.07;0.65;73;0;0;4279.00;0
8592;0;1674569506486;8592;47;8664;8664;4.22;0.30;290.13;0.65;72;0;0;4280.00;0
8593;0;1674569506487;8593;47;8664;8664;3.92;0.28;290.18;0.65;71;0;0;4281.00;0
8594;0;1674569506487;8594;48;8664;8664;3.63;0.26;290.24;0.65;70;0;0;4282.00;0
8595;0;1674569506487;8595;46;8664;8664;3.55;0.26;290.29;0.65;69;0;0;4283.00;0
8596;0;1674569506487;8596;47;8664;8664;3.52;0.25;290.36;0.65;68;0;0;4284.00;0
8597;0;1674569506487;8597;47;8664;8664;3.43;0.25;290.41;0.65;67;0;0;4285.00;0
8598;0;1674569506488;8598;47;8664;8664;3.31;0.24;290.47;0.65;66;0;0;4286.00;0
8600;0;1674569506488;8600;47;8664;8664;3.11;0.22;290.60;0.65;64;0;0;4287.00;0
8601;0;1674569506488;8601;47;8664;8664;2.94;0.21;290.67;0.65;63;0;0;4288.00;0
8603;0;1674569506488;8603;47;8664;8664;2.65;0.19;290.78;0.65;61;0;0;4289.00;0
8603;0;1674569506488;8603;47;8664;8664;2.57;0.19;290.78;0.65;61;0;0;4290.00;0
8604;0;1674569506489;8604;47;8664;8664;2.40;0.17;290.87;0.65;60;0;0;4291.00;0
8604;0;1674569506489;8604;47;8664;8664;2.41;0.17;290.87;0.65;60;0;0;4292.00;0
8605;0;1674569506489;8605;46;8664;8664;2.32;0.17;290.97;0.65;59;0;0;4293.00;0
8605;0;1674569506489;8605;46;8664;8664;2.40;0.17;290.97;0.65;59;0;0;4294.00;0
8607;0;1674569506489;8607;45;8664;8664;2.16;0.16;291.11;0.65;57;0;0;4295.00;0
8607;0;1674569506490;8607;44;8664;8664;2.22;0.16;291.11;0.65;57;0;0;4296.00;0
8607;0;1674569506490;8607;43;8664;8664;2.30;0.17;291.11;0.65;57;0;0;4297.00;0
8607;0;1674569506490;8607;42;8664;8664;2.45;0.18;291.11;0.65;57;0;0;4298.00;0
8607;0;1674569506490;8607;41;8664;8664;2.55;0.18;291.11;0.65;57;0;0;4299.00;0
8607;0;1674569506490;8607;40;8664;8664;2.75;0.20;291.11;0.65;57;0;0;4300.00;0
8607;0;1674569506491;8607;39;8664;8664;2.97;0.21;291.11;0.65;57;0;0;4301.00;0
8607;0;1674569506491;8607;38;8664;8664;3.09;0.22;291.11;0.65;57;0;0;4302.00;0
8607;0;1674569506491;8607;37;8664;8664;3.22;0.23;291.11;0.65;57;0;0;4303.00;0
8607;0;1674569506491;8607;37;8664;8664;3.24;0.23;291.11;0.65;57;0;0;4304.00;0
8607;0;1674569506491;8607;35;8664;8664;3.24;0.23;291.11;0.65;57;0;0;4305.00;0
8607;0;1674569506491;8607;34;8664;8664;3.17;0.23;291.11;0.65;57;0;0;4306.00;0
8607;0;1674569506492;8607;34;8664;8664;3.06;0.22;291.11;0.65;57;0;0;4307.00;0
8607;0;1674569506492;8607;33;8664;8664;3.01;0.22;291.11;0.65;57;0;0;4308.00;0
8607;0;1674569506492;8607;32;8664;8664;2.91;0.21;291.11;0.65;57;0;0;4309.00;0
8607;0;1674569506492;8607;33;8664;8664;3.14;0.23;291.11;0.65;57;0;0;4310.00;0
8607;0;1674569506492;8607;33;8664;8664;3.20;0.23;291.11;0.65;57;0;0;4311.00;0
8607;0;1674569506493;8607;31;8664;8664;3.28;0.24;291.11;0.65;57;0;0;4312.00;0
8608;0;1674569506493;8608;31;8664;8664;3.06;0.22;291.18;0.65;56;0;0;4313.00;0
8608;0;1674569506493;8608;30;8664;8664;2.84;0.20;291.18;0.65;56;0;0;4314.00;0
8608;0;1674569506493;8608;28;8664;8664;2.92;0.21;291.18;0.65;56;0;0;4315.00;0
8608;0;1674569506493;8608;26;8664;8664;3.10;0.22;291.18;0.65;56;0;0;4316.00;0
8608;0;1674569506493;8608;26;8664;8664;3.30;0.24;291.18;0.65;56;0;0;4317.00;0
8608;0;1674569506494;8608;27;8664;8664;3.49;0.25;291.18;0.65;56;0;0;4318.00;0
8608;0;1674569506494;8608;27;8664;8664;3.67;0.26;291.18;0.65;56;0;0;4319.00;0
8608;0;1674569506494;8608;25;8664;8664;3.91;0.28;291.18;0.65;56;0;0;4320.00;0
8608;0;1674569506494;8608;23;8664;8664;4.24;0.31;291.18;0.65;56;0;0;4321.00;0
8608;0;1674569506494;8608;22;8664;8664;4.38;0.32;291.18;0.65;56;0;0;4322.00;0
8609;0;1674569506494;8609;22;8664;8664;4.42;0.32;291.24;0.65;55;0;0;4323.00;0
8609;0;1674569506495;8609;23;8664;8664;4.66;0.34;291.24;0.65;55;0;0;4324.00;0
8609;0;1674569506495;8609;23;8664;8664;4.77;0.34;291.24;0.65;55;0;0;4325.00;0
8609;0;1674569506495;8609;23;8664;8664;4.85;0.35;291.24;0.65;55;0;0;4326.00;0
8609;0;1674569506495;8609;23;8664;8664;4.98;0.36;291.24;0.65;55;0;0;4327.00;0
8609;0;1674569506495;8609;22;8664;8664;5.04;0.36;291.24;0.65;55;0;0;4328.00;0
8609;0;1674569506496;8609;22;8664;8664;5.09;0.37;291.24;0.65;55;0;0;4329.00;0
8610;0;1674569506496;8610;21;8664;8664;5.06;0.36;291.31;0.65;54;0;0;4330.00;0
8610;0;1674569506496;8610;21;8664;8664;5.15;0.37;291.31;0.65;54;0;0;4331.00;0
8611;0;1674569506496;8611;21;8664;8664;5.04;0.36;291.38;0.65;53;0;0;4332.00;0
8611;0;1674569506496;8611;20;8664;8664;4.99;0.36;291.38;0.65;53;0;0;4333.00;0
8611;0;1674569506496;8611;20;8664;8664;5.00;0.36;291.38;0.65;53;0;0;4334.00;0
8612;0;1674569506497;8612;18;8664;8664;5.00;0.36;291.47;0.65;52;0;0;4335.00;0
8612;0;1674569506497;8612;17;8664;8664;5.07;0.37;291.47;0.65;52;0;0;4336.00;0
8612;0;1674569506497;8612;17;8664;8664;5.05;0.36;291.47;0.65;52;0;0;4337.00;0
8612;0;1674569506497;8612;18;8664;8664;4.99;0.36;291.47;0.65;52;0;0;4338.00;0
8613;0;1674569506497;8613;17;8664;8664;4.92;0.35;291.52;0.65;51;0;0;4339.00;0
8613;0;1674569506497;8613;17;8664;8664;4.92;0.35;291.52;0.65;51;0;0;4340.00;0
8613;0;1674569506497;8613;17;8664;8664;4.90;0.35;291.52;0.65;51;0;0;4341.00;0
8613;0;1674569506498;8613;18;8664;8664;5.06;0.36;291.52;0.65;51;0;0;4342.00;0
8613;0;1674569506498;8613;19;8664;8664;5.07;0.37;291.52;0.65;51;0;0;4343.00;0
8613;0;1674569506498;8613;20;8664;8664;5.02;0.36;291.52;0.65;51;0;0;4344.00;0
8613;0;1674569506498;8613;21;8664;8664;4.92;0.35;291.52;0.65;51;0;0;4345.00;0
8613;0;1674569506498;8613;22;8664;8664;4.94;0.36;291.52;0.65;51;0;0;4346.00;0
8613;0;1674569506498;8613;23;8664;8664;5.04;0.36;291.52;0.65;51;0;0;4347.00;0
8613;0;1674569506498;8613;24;8664;8664;5.04;0.36;291.52;0.65;51;0;0;4348.00;0
8614;0;1674569506498;8614;24;8664;8664;4.91;0.35;291.61;0.65;50;0;0;4349.00;0
8615;0;1674569506499;8615;24;8664;8664;4.70;0.34;291.67;0.65;49;0;0;4350.00;0
8615;0;1674569506499;8615;25;8664;8664;4.81;0.35;291.67;0.65;49;0;0;4351.00;0
8615;0;1674569506499;8615;26;8664;8664;4.88;0.35;291.67;0.65;49;0;0;4352.00;0
8616;0;1674569506499;8616;26;8664;8664;4.65;0.33;291.73;0.65;48;0;0;4353.00;0
8617;0;1674569506499;8617;26;8664;8664;4.28;0.31;291.81;0.65;47;0;0;4354.00;0
8617;0;1674569506499;8617;27;8664;8664;4.23;0.30;291.81;0.65;47;0;0;4355.00;0
8618;0;1674569506499;8618;28;8664;8664;4.05;0.29;291.88;0.65;46;0;0;4356.00;0
8618;0;1674569506500;8618;29;8664;8664;4.05;0.29;291.88;0.65;46;0;0;4357.00;0
8620;0;1674569506500;8620;29;8664;8664;3.67;0.26;292.01;0.65;44;0;0;4358.00;0
8621;0;1674569506500;8621;30;8664;8664;3.46;0.25;292.06;0.65;43;0;0;4359.00;0
8621;0;1674569506500;8621;31;8664;8664;3.53;0.25;292.06;0.65;43;0;0;4360.00;0
8621;0;1674569506500;8621;31;8664;8664;3.56;0.26;292.06;0.65;43;0;0;4361.00;0
8621;0;1674569506500;8621;31;8664;8664;3.59;0.26;292.06;0.65;43;0;0;4362.00;0
8621;0;1674569506500;8621;31;8664;8664;3.61;0.26;292.06;0.65;43;0;0;4363.00;0
8621;0;1674569506500;8621;31;8664;8664;3.49;0.25;292.06;0.65;43;0;0;4364.00;0
8622;0;1674569506500;8622;31;8664;8664;3.33;0.24;292.12;0.65;42;0;0;4365.00;0
8622;0;1674569506500;8622;31;8664;8664;3.35;0.24;292.12;0.65;42;0;0;4366.00;0
8622;0;1674569506501;8622;31;8664;8664;3.31;0.24;292.12;0.65;42;0;0;4367.00;0
8622;0;1674569506501;8622;31;8664;8664;3.28;0.24;292.12;0.65;42;0;0;4368.00;0
